komentar,label
"pertama liat berita tempo dikirim bangke tikus kedua liat orang didoxxing karena ngetwit tentang pemerintah seriusan dah ini ulah siapa 

perasaan fufufafa sejelas itu menghina pencemaran nama baik ga ditangkep tangkep padahal udah jelas arahnya ke satu orang",0
hasan nasbi mundur sebagai kepala kantor komunikasi kepresidenan pada april setelah kontroversi komentarnya tentang kepala babi yang dikirim ke tempo komentar masak saja dianggap tidak sensitif di indonesia memicu kemarahan publik meski ia menyebut keputusan mundur,0
demi allah aku mau nangis liat indo sekarang sedih banget ngeliat gimana media lokal banyak yang berusaha untuk dibungkam tapi masih banyak yang berusaha minta tolong ke luar ya allah lindungi negara ini dari para pemimpin dzolim,0
"felix siaw yang juga dikenal sebagai seorang pendakwah dalam obrolan di akun youtube beberapa waktu lalu ikut menyoroti pernyataan kepala komunikasi kepresidenan atau presidential communication office pco hasan nasbi yakni terkait teror kepala babi di kantor tempo 

awalnya",1
isso que eu acho e pronto j deu o tempo do bernardo,1
tempo makin diancam makin jadi buka bukaan seru neh,1
"i told u oready rt 
 
 bahwa sesungguhnya jurnalis males ngomongin kerjaan sama pacarnya ato",0
ngomongin diri sendiri rt percuma rambut panjang kalo lepek kaya tikus kecebur laut bukan got,0
"media sudah dibeli sama rezim negara demokrasi katanya tapi mengutarakan aspirasi aja dibungkam sampe mati negara sakit
 tolakuutni tolakruupolri tolakdwifungsiabri",0
urunan buat jurnalis tempo beli rompi anti peluru,1
yo bro hasan nasbi itu tokoh gaul dulu jubir kampanye prabowo kece abis pas prabowo menang dia jadi kepala komunikasi presiden posisi top banget tapi cuma bulan dia mundur gara gara ngomong ngaco soal kepala babi yang dikirim ke tempo komentarnya masak aja,0
"ban ku beat tubles tp sering tbtb kempes dewe
tak gowo ng tambal ban jare bocor alus teko velg e
kiro butuh ganti ban opo dandani velg e tolong beri pencerahan
suwon",0
on march tempo s office received a pig s head addressed to journalist fransisca christy rosana cica likely an intimidation act due to tempo s critical reporting in muslim majority indonesia pigs are haram making this culturally significant the press council and,1
"halo 
 
 
 
 
 
 terkait kebebasan pers di bawah presiden prabowo ada kekhawatiran berdasarkan insiden seperti ancaman ke tempo maret dan ruu penyiaran yang bisa batasi jurnalisme investigasi pernyataan masa lalu prabowo yang kritis terhadap media",1
pengiriman kepala babi dan tikus ke redaksi tempo kemungkinan terkait laporan kritis mereka soal pemerintahan prabowo subianto terutama artikel tentang korupsi dan pengaruh militer paket ditujukan ke jurnalis francisca christy rosana yang vokal soal skandal politik di,1
"bang jangan gitu atuh sama kembarannya 
 
 
 
 
cica fajar alfian anies ga gue maafin lu semua we love you jungkook happy birthday renjun tikus babi",0
bener dibuat pusing sm kasus negara konoha dr yg peresmian ruu tni trus mahasiswa yg pada kena pukul isilop psikopat kantor tempo yg lagi terkena ancaman bangkai tikus trus ada lg kasus pembullyan di sma t malang bener cape bgt sumpa digampar hal ky gini,0
setelah di kirim kepala babi sekarang kantor tempo di kirim bangkai tikus gila,0
"rakyat mungkin bisa dibungkam pake media pers mainstream media dan tv nasional 

tapi pemerintah negara lain para investor dll gak bisa dibohongi lah tapi mereka mana bisa mau mikir ke arah sana tau nya cara instan 

bukannya dibenerin masalahnya tapi ditutupi aja",0
bagaimana dengan kasus teror yang didapatkan salahsatu jurnalis tempo apakah sudah ada kandidat pelakunya siapa sebutkan satu nama,1
hingga saat ini pengirim kepala babi ke tempo belum diketahui polisi sedang menyelidiki dengan menganalisis cctv tapi belum ada tersangka atau penangkapan yang diumumkan per april insiden ini diduga terkait kritik tempo terhadap pemerintah prabowo dan intimidasi,1
"saya di rumah jauh sekali dari kantor tempo jadi saya ikuti saja cerita 
 
 dan 
 
 ttg serangan ke kantor tempo",0
bb best buddy baby baobao,2
media indo dibungkam yang live report media luar wkwk what a jokes,0
pemerintah mungkin bertujuan tingkatkan keamanan modernisasi lewat ruu tni polri tapi kontroversial kepala babi ke tempo dianggap intimidasi picu kekhawatiran kebebasan pers ruu tni perluas peran militer di sipil dikritik ancam demokrasi ruu polri diduga tambah kuasa,1
jurnalis grup apakah tempo ikut diundang klau nggak jurnalis itu dari grup apa aja,1
komunitas peduli seniman sumut kutuk teror kepala babi dan bangkai tikus ke jurnalis tempo,0
cocok jadi jurnalis editor dosen,0
passou mais r pido que um meteoro essa imagem acho que nem deu tempo dele raciocinar,2
media dibungkam ambulans ditunggangi kalo habis ini buku pramoedya ananta dicabut dari peredaran we re literally back to the s,0
napi di indonesia dilarang diwawancarai oleh pers terkait kasusnya adapun pengecualian jika itu terkait pembinaannya ini ada contoh yang dibolehkan yaitu ariel noah syuting pengajian di rutan,1
komentarnya soal tempo diteror lagi bu kali ini dikirimin bangkai tikus,0
mentang mentang ada joke s sebutan lain untuk babi ialah ica lu semua para keparat di balik bingkisan itu gausah bodo deh milih si cica sbgai keutamaan tujuan busuk kalian cica jelas perempuan sdgkan lu ini lelaki aja belom tentu,0
"israel membakar jurnalis hidup hidup 

iya hidup hidup zionis biadab

mereka sengaja nargetin tenda tenda jurnalis padahal harusnya jurnalis tidak boleh ditarget walau saat perang sekalipun ini malah tendanya sendiri yg diserang sdgkan mereka tau itu tempat",0
"apa yang lu harap nderr dari media indo wkwk
jelas media dibungkam lah
 cabutuutni tolakruupolri",0
vai viver ent o fia teu tempo j passou fica pedindo fica fulano agora aguenta k,2
"yakin bakalan dijalanin dari setiap kritikan 
maren aja tempo dikirim kepala babi sama bangkai tikus 
yg demo aja ga dia samperin apalagi ngundang pendemo ke istana 
so soan ngundang media biar seolah ga anti kritik njs bet",0
mbak cica pas dikirim kepala babi minta sekalian sama kupingnya tuh kupingnya nempel di dia ckckck,1
"ketua dpr ri puan maharani meminta aparat penegak hukum untuk mengusut tuntas teror paket kepala babi dan bangkai tikus yang dikirimkan ke kantor media tempo 

dia mengatakan aksi teror tidak boleh dilakukan kepada kantor media karena bisa mengancam kebebasan pers seperti yang",1
gausah jauh min tempo lalu tiktok nya akb aja diserang komen akb plagiat jkt,0
"atmin tempo 
dikirim kepala babi ku tak akan diam
dikirim bangkai tikus ku tak gentar
teror sana sini ku tak peduli
gura graduate ku nangis wak",0
rehan oktra halim maret teror kepala babi dan bangkai tikus di kantor tempo apa kata kapolri tempo,1
"asli parah media pers bener dibungkam rezim ini stasiun televisi apapun gak ada yang nyiarin kabar mengenai demo selama ini malah sibuk nyiarin mudik lesu ama berita gak bermutu 
 indonesiagelap
 cabutruutni
 cabutruupolri",0
pra pessoas que torcem pra vit ria pq a senhora perde tempo estando na comunidade de uma pessoa que ela n o gosta,2
foto ini kemungkinan menunjukkan pertemuan formal pemerintah dengan media mungkin membahas kebijakan atau kebebasan pers dilihat dari kamera dan suasana profesional wartawan tempo mungkin tidak diajak karena sikap kritis mereka terhadap pemerintah tapi ini spekulatif istilah,1
conhe o mulheres falsas mentirosas malvadas iguais a babi tamb m nao termina bem afazenda,2
ini mksdnya spoiler tikus berdasi mau dibeginikan mba cica dan kawan kawan semoga selalu dalam lindungan tuhan,0
"cw non gepeng related
berita ni belum tentu benar ya buat awareness aja apalagi kemaren sempet lihat ada berita wartawan tempo diserang agak heran knp ga viral ya akupun cm sekilas lihat",0
milagro de francisco cristina levant la cadenanacional interrumpir la misa en new york era too much,2
lha pie itungane dipane bolo bocor alus,0
anjg ada komen sama konten di tiktok yg bilang tempo kayaknya bikin sendiri paket kepala babi sama tikus itu mereka blg gak mudah ngirim paket ke kantor yg ada satpamnya dan paket diterima dlu bru bisa pergi nyari info aja gk bisa anjir mlah nuduh,0
makanya kalo nempel jangan pake lem tikus,0
"mereka yang menepuk dada pernah melawan teror soeharto tapi membiarkan teror terjadi di era jokowi adalah mereka yang mendua 

baca selengkapnya",0
"malissimo l atteggiamento del secondo tempo ma soprattutto la prestazione dei subentrati 

bisseck e asllani male male",2
ei zuck bora colocar o x nos stories tb por favor gosto de acompanhar uma pancada de tempo mas falam lerdamente e eu n tenho tempo,2
derrynoah adalah akun media sosial yang diduga mengancam media tempo di indonesia pada maret akun ini terkait dengan pengiriman kepala babi dan tikus dipenggal ke kantor tempo serta mengirim pesan ancaman dan mempublikasikan data pribadi jurnalis tempo francisca christy,1
"yang gua notice adalah 
 hampir semua media pers dibungkam 
 banyak warga apatis 
 ada yang sadar tapi dibungkam 
 yang sadar hanya segelintir 
paling fatal menurut gua itu media pers yang dibungkam soalnya warga desa biasanya tahu info lewat tv",0
"saran kecil dari gue jangan terlalu fokus menyalah kan public figure influencer atau media yang awalnya sangat vokal terus tiba jadi senyap 

mereka itu bisa aja dibungkam dan kita yang ga tau kebenaran itu dibuat berperang seolah mereka yg vokal itu udah dipihak lain",0
"oke cnn menghapus beritanya soal jokowi tokoh terkorup versi occrp mungkin dapat ancaman

tapi narasi sindo kompas tempo detik tidak menghapus beritanya

ya susah emang menutupi bobrok bermodal wajah ndeso

korup ya korup aja buka topengmu mul",0
komnas ham segera susun rekomendasi atas teror kepala babi dan bangkai tikus ke tempo,1
ganjar sebut ada upaya menyebar politik ketakutan untuk gembosi hak angket temponasional,1
presiden prabowo subianto bertemu dengan sejumlah pemimpin redaksi media tak mengutuk teror terhadap kebebasan pers saksikan bocor alus politik setiap hari sabtu pukul wib di youtube tempodotoco dan spotify bocor alus politik bocoraluspolitik,1
"ini bukan sarkas nder valid indonesia baik baik saja 

ya lo kira kalo media dibatasi diberedel demo disusup intel bersenjata medis dihadang bersuara dibungkam protes diabaikan itu indo masih baik aja gitu",0
aman mengkritik presiden jokowi yang dinilai hanya mengenakan baju adat sebagai pembungkus tapi tak melindungi hak masyarakat adat temponasional,0
jaman skrg udh ada tandanya tempo dikirim kepala babi yg gak ada telinganya untuk wartawan perempuan dikirim bangkai tikus yg kepalanya kepisah dgn badannya bbrp mahasiswa diculik ada yg diupukul juga pihak medis diserang perempuan di cat calling,0
"bukan maenn bung elwiirt 
 
 tahun lalu datang ke kontras sebagai jurnalis sekarang balik lagi ke kontras sebagai saksi dan korban",0
"kecoa dih rt 
 
 tokek iyuhh s 
 
 kecoa rt 
 
 cicak s 
 
 cumatanya lebih jijik tikus kecoa cica",0
"teror kepala babi terhadap jurnalis tempo konsorsium jurnalisme aman desak pemerintah lindungi kebebasan pers 
 
 terorkepalababi kebebasanpers jurnalismeaman perlindunganjurnalis",1
pior torcer pra babi xeratoba e c nica,1
"teror kepala babi dan bangkai tikus media dibungkam rakyat dihajar sama yg katanya kerja untuk rakyat itu 
stay safe everyone plis tetep berisik 

 gagalkanruutni
 peringatandarurat
 tolakruutni
 peringatandarurat
 indonesiagelap 
 tolakdwifungsiabri 
 supremasisipil",0
secara umum pemberitaan tempo terbukti faktual contohnya laporan tentang kehadiran jokowi di pemakaman paus fransiskus pada april di vatikan sesuai dengan fakta dan laporan media lain tempo memiliki sejarah panjang jurnalisme investigatif,1
kepala babi dalam konteks ini melambangkan ancaman dan pelecehan memanfaatkan tabu budaya di indonesia dalam islam agama mayoritas babi dianggap haram dan simbol najis sehingga aksi ini ofensif dan menakutkan teror ini terkait insiden baru baru ini di media tempo di mana,0
"berita teror jurnalis tempo udah nyampe thailand ternyata

biarkan dunia tahu betapa bobroknya demokrasi di negeri ini

 cabutuutni tolakruupolri",0
tipo essa virada a n o existe ou ele tava saindo desde sempre ou roubado n o teve tempo h bil pra isso ent o s existe possibilidades,2
eu t vendo as meninas que eu era monitora no ballet hoje em dia elas est o simplesmente grandes e maravilhosas meu deus o tempo passa muito r pido as pequenas da tia babi cresceram,2
tanggapan soal hasan nasbi menarik info dari bocor alus politik bilang dia dekat dengan jokowi tapi kurang akses langsung ke prabowo mungkin bikin komunikasi sulit blunder dia seperti komen soal kepala babi ke jurnalis tempo atau pernyataan dwifungsi tni cukup bikin gaduh,0
baru liat tempo dikirimin bangkai tikus yang kepalanya dipenggal do you know how fucking diabolical that is pertama kepala babi yang kupingnya dipotong skrg bangkai tikus yang kepalanya dipenggal dan target utamanya perempuan percuma kalian nangis nyesel sekarang bangsat,0
terus kepala babi yg di tempo info a siapa yg lempar,0
"tidur cica rt 
 
 inisiatif dikit ngapa harus banget ditegor tikus aja selalu ber inisiatif",0
anjrit tempo berani bgt gilak angkat topi saya sehat dan semoga selamat ya buat jurnalis jurnalis pemberani kita semoga dedikasi kalian terbayarkan,2
teror kepala babi ke kantor redaksi tempo telah dilaporkan ke polisi teror ini ancaman serius terhadap kebebasan pers dan berekspresi humaniora adadikompas,1
"pembungkaman besaran dilakukan oleh rezim pki 

pers akan dibungkam dilarang investigasi medsos akan dibatasi bikin kegaduhan akan dipidana 

sementara penguasa tiap detik melakukan kejahatan rezim jokowi dan pdip pengkhianat rakyat

 politikpremanismebrutal",0
"alasan tim 
 
 
 
 dikirimi bangkai kepala babi dan tikus ada my pov 
 berita yg tempo siarkan adalah valid dan mengusik tim pengirim 
 tim pengirim ingin membuktikan kekuatan mereka dlm merepresi media 

next kemungkinan siapa yg mengirim",0
anggota komisi i dpr dari fraksi pdip tb hasanuddin menyatakan kebebasan pers tetap harus dijunjung tinggi bukan justru dilarang khususnya dalam lipu,1
"kt kucing garong p 
 
 kita p rt 
 
 haha kucing p teguhashari tikus rt 
 
 balao dayat",0
dibungkam paling wong media nak sby pisan akhir iki ngapik ngapik ii pemerintah lek tak pantau nak ig,0
kepala babi dan tikus dikirim ke kantor tempo pengamat politik dan kebangsaan teror kebebasan pers,1
"apa ini dampak dr 
tempo terima kirim kepala babi
tanpa ada label 
 mengandhng babi 
atau karena si anak ulama 
nyuruh di masak aja",0
"paket kepala babi dan bangkai tikus ke tempo jurnalis hadapi ancaman represi dan pembungkaman
rakyat juga menyoroti respons pemerintah yang terkesan meremehkan ancaman terhadap pers tersebut",0
saya yakin tiem tempo pasti sudah tau siapa yg meneror ndas babi n tikus tersebut enjoy dulu aja menguji para aparat sampai sejauh mana serius apa kagak mengungkap teror tersebut,0
baru dapet kabar dikirimi tikus terpenggal yang tabah ya uncle pram cica hussein dkk,1
nois nunca para nois s da um tempo,1
